Id,SalePrice
1461,133141.1875
1462,165535.75
1463,188730.5
1464,200524.78125
1465,181094.21875
1466,180424.6875
1467,182021.734375
1468,169706.34375
1469,174233.9375
1470,137243.8125
1471,182344.21875
1472,97778.0703125
1473,96257.71875
1474,149562.28125
1475,109948.96875
1476,345881.15625
1477,253843.375
1478,274520.1875
1479,308125.59375
1480,541700.1875
1481,329722.53125
1482,208965.078125
1483,183852.75
1484,169333.65625
1485,186175.640625
1486,198621.921875
1487,326197.28125
1488,234390.515625
1489,201842.8125
1490,251938.46875
1491,188590.546875
1492,102414.0390625
1493,194890.171875
1494,299250.46875
1495,274812.28125
1496,243448.8125
1497,178739.421875
1498,209309.796875
1499,188594.390625
1500,168014.5
1501,185477.875
1502,158983.890625
1503,298722.8125
1504,249586.296875
1505,243513.125
1506,191606.734375
1507,249950.921875
1508,191678.234375
1509,164414.453125
1510,149786.46875
1511,163558.109375
1512,172787.15625
1513,148313.078125
1514,174363.75
1515,170637.296875
1516,146468.421875
1517,163626.890625
1518,134375.484375
1519,208215.234375
1520,132149.140625
1521,135808.75
1522,168996.40625
1523,118437.8359375
1524,115077.984375
1525,124747.2421875
1526,104843.2734375
1527,106410.578125
1528,139280.328125
1529,158925.3125
1530,180459.4375
1531,124284.15625
1532,97875.4765625
1533,143979.96875
1534,131080.625
1535,132516.1875
1536,100410.1953125
1537,52935.50390625
1538,140491.21875
1539,260835.59375
1540,93071.28125
1541,159008.3125
1542,165580.90625
1543,166586.859375
1544,84889.15625
1545,108746.25
1546,132610.453125
1547,133431.15625
1548,145800.75
1549,136385.578125
1550,134128.796875
1551,103017.953125
1552,151484.25
1553,146417.578125
1554,120538.7734375
1555,174711.9375
1556,62123.921875
1557,117266.1171875
1558,106694.8203125
1559,45118.47265625
1560,133805.25
1561,145422.609375
1562,128498.5078125
1563,119438.9296875
1564,161510.5
1565,165119.78125
1566,244311.40625
1567,69977.3828125
1568,232677.609375
1569,141209.375
1570,139483.875
1571,99708.640625
1572,144321.046875
1573,185198.53125
1574,128392.953125
1575,217478.390625
1576,237780.265625
1577,185527.5
1578,162310.671875
1579,139411.578125
1580,190159.296875
1581,156533.03125
1582,127649.4296875
1583,302252.78125
1584,229032.3125
1585,142354.265625
1586,77031.0078125
1587,120731.265625
1588,139244.8125
1589,98903.328125
1590,141632.609375
1591,82913.7578125
1592,127663.859375
1593,128700.7578125
1594,141388.515625
1595,117550.9375
1596,215036.5
1597,188123.546875
1598,205625.125
1599,127096.7109375
1600,122941.59375
1601,63744.76953125
1602,125814.78125
1603,77745.25
1604,253560.515625
1605,221133.234375
1606,175405.40625
1607,166286.09375
1608,219476.625
1609,185284.453125
1610,163260.359375
1611,136911.046875
1612,175662.921875
1613,169936.5625
1614,106294.390625
1615,90580.3515625
1616,72156.78125
1617,87893.7265625
1618,139881.640625
1619,157814.046875
1620,180165.171875
1621,140054.90625
1622,151337.828125
1623,233986.375
1624,215739.109375
1625,113448.0625
1626,168712.109375
1627,195512.53125
1628,268637.65625
1629,175949.953125
1630,366843.90625
1631,240610.6875
1632,242033.765625
1633,171048.96875
1634,187962.71875
1635,182595.875
1636,157539.125
1637,205252.5
1638,182370.28125
1639,176652.390625
1640,223259.578125
1641,180570.890625
1642,265607.9375
1643,219590.75
1644,264187.875
1645,200815.6875
1646,166721.96875
1647,167133.171875
1648,133643.453125
1649,150083.59375
1650,119951.375
1651,127496.046875
1652,97935.0625
1653,99432.3046875
1654,144935.46875
1655,134608.296875
1656,145499.90625
1657,146185.40625
1658,146231.484375
1659,120491.6875
1660,153500.546875
1661,380818.75
1662,374920.25
1663,374001.09375
1664,485821.25
1665,306582.1875
1666,301112.875
1667,413424.1875
1668,339574.5
1669,304543.0
1670,345199.59375
1671,267017.25
1672,406874.15625
1673,297508.96875
1674,252709.875
1675,201035.46875
1676,205118.203125
1677,222527.515625
1678,556192.0
1679,391545.09375
1680,326399.4375
1681,244527.5625
1682,330025.34375
1683,201926.609375
1684,174400.65625
1685,174997.203125
1686,174970.84375
1687,160496.609375
1688,196142.296875
1689,191320.890625
1690,198824.296875
1691,189755.140625
1692,245862.171875
1693,179794.640625
1694,186079.46875
1695,166056.671875
1696,245412.8125
1697,169950.078125
1698,346304.96875
1699,333910.9375
1700,261555.765625
1701,255076.78125
1702,223430.5
1703,220244.78125
1704,265720.34375
1705,230420.984375
1706,235507.234375
1707,219376.265625
1708,213764.265625
1709,260023.09375
1710,225474.15625
1711,272654.6875
1712,251133.921875
1713,292806.625
1714,236290.765625
1715,218739.03125
1716,181416.875
1717,174705.671875
1718,138114.625
1719,208483.25
1720,239342.59375
1721,159781.234375
1722,131795.359375
1723,166165.90625
1724,198147.421875
1725,239887.546875
1726,196197.546875
1727,161961.421875
1728,187558.53125
1729,173957.4375
1730,143087.796875
1731,115321.3359375
1732,137266.75
1733,118674.40625
1734,150829.359375
1735,134039.984375
1736,110681.015625
1737,359477.9375
1738,287136.5
1739,234618.25
1740,210216.65625
1741,191137.625
1742,179266.375
1743,173723.71875
1744,467975.03125
1745,214508.75
1746,176117.953125
1747,196378.25
1748,226127.96875
1749,159682.75
1750,126495.2265625
1751,225425.75
1752,124633.8828125
1753,150498.09375
1754,195095.359375
1755,173025.296875
1756,140372.515625
1757,118937.2421875
1758,144949.84375
1759,151130.015625
1760,164359.015625
1761,139752.640625
1762,181741.9375
1763,162363.4375
1764,120350.640625
1765,153639.046875
1766,192073.265625
1767,207302.875
1768,141901.765625
1769,166471.6875
1770,150811.4375
1771,125828.328125
1772,141584.875
1773,134875.828125
1774,143955.671875
1775,139074.65625
1776,132342.53125
1777,107600.453125
1778,136241.1875
1779,137686.828125
1780,168968.9375
1781,128960.8359375
1782,87559.0390625
1783,145971.9375
1784,115501.6953125
1785,126127.7265625
1786,130558.3671875
1787,150254.484375
1788,57460.48828125
1789,91121.90625
1790,85849.234375
1791,186292.9375
1792,161871.578125
1793,136569.796875
1794,144976.359375
1795,132494.75
1796,105431.2734375
1797,121233.703125
1798,124083.1171875
1799,116433.8515625
1800,141679.3125
1801,135220.921875
1802,119283.609375
1803,155343.609375
1804,138707.859375
1805,136488.515625
1806,120138.5859375
1807,147292.0
1808,124194.1953125
1809,124695.1171875
1810,140300.640625
1811,90994.875
1812,93942.359375
1813,120265.2578125
1814,134036.09375
1815,44700.50390625
1816,97033.1171875
1817,126102.109375
1818,202364.078125
1819,142579.0625
1820,40043.296875
1821,97972.3984375
1822,154023.609375
1823,31319.466796875
1824,126700.921875
1825,132600.3125
1826,112086.6953125
1827,97913.5390625
1828,144915.765625
1829,131184.375
1830,147494.34375
1831,149118.125
1832,78161.2421875
1833,152413.078125
1834,127409.1015625
1835,120468.2734375
1836,138064.59375
1837,101474.046875
1838,129170.765625
1839,100808.1484375
1840,140142.96875
1841,132149.765625
1842,87888.71875
1843,134913.953125
1844,138950.015625
1845,152080.859375
1846,154173.65625
1847,173831.640625
1848,45347.984375
1849,76638.4375
1850,118442.984375
1851,141054.78125
1852,118604.015625
1853,128552.8515625
1854,161408.390625
1855,150810.359375
1856,229786.1875
1857,122283.125
1858,140724.0625
1859,117684.9609375
1860,153796.015625
1861,117222.578125
1862,308815.65625
1863,280516.625
1864,280532.96875
1865,379432.6875
1866,319560.125
1867,223341.859375
1868,276640.3125
1869,211176.421875
1870,221440.515625
1871,252921.5625
1872,177842.234375
1873,265263.3125
1874,145533.109375
1875,183958.765625
1876,203967.265625
1877,217544.78125
1878,210982.109375
1879,129925.5625
1880,134826.390625
1881,265288.3125
1882,236701.0625
1883,189722.28125
1884,202732.875
1885,203353.046875
1886,274785.4375
1887,217345.109375
1888,263100.1875
1889,180273.40625
1890,116788.2890625
1891,113940.1953125
1892,96461.28125
1893,129296.0625
1894,125060.109375
1895,131932.078125
1896,124009.09375
1897,128154.890625
1898,114616.4609375
1899,164941.078125
1900,201749.453125
1901,191578.6875
1902,155593.328125
1903,188296.59375
1904,170658.9375
1905,190025.015625
1906,152330.828125
1907,204812.65625
1908,102688.1328125
1909,126987.7109375
1910,118065.2265625
1911,207385.171875
1912,362318.28125
1913,144415.546875
1914,57951.80078125
1915,401849.53125
1916,86357.7890625
1917,221746.75
1918,153548.640625
1919,180192.578125
1920,146852.546875
1921,404600.125
1922,338807.0625
